4	329	-1.1659045405098132
30	328	1.2055948770067237
107	291	0.7853981633974483
108	273	0.39707944522498234
94	262	-0.8831250707561671
74	260	2.2545056384292677
70	251	-2.3743743052653232
196	160	-1.6784861976277174
368	203	-1.5405025668761214
796	22	0.7853981633974483
796	64	0.7853981633974483
383	220	-1.3045442776439713
417	226	-1.219351532791345
417	238	0.7853981633974483
211	198	0.7853981633974483
110	264	-1.2178059389679863
-145	249	2.471071095609244
142	318	0.7853981633974483
169	310	0.7853981633974483
171	234	0.7853981633974483
148	246	0.3743336160075839
-180	442	-1.8157749899217608
165	442	2.151552680362567
132	442	-1.0303768265243125
131	450	0.7853981633974483
115	452	0.7853981633974483
117	389	0.7853981633974483
138	371	-2.3750601762140158
155	367	-1.489892227639666
172	373	-0.9048270894157868
186	390	2.59672873813825
184	460	2.5468333961064404
219	464	1.7894652726688387
264	460	0.7853981633974483
268	385	0.7853981633974483
253	386	-1.7681918866447774
272	367	-2.2686991493899535
301	354	-2.334921104168284
327	347	-1.7681918866447774
362	351	-0.8870870151605253
404	370	-0.5448639154515437
407	483	2.417342652841646
447	494	1.88283844835743
470	490	1.9359977765830696
470	335	-2.151552680362567
557	343	0.7853981633974483
561	482	-2.321725389192837
581	482	-0.7454194762741583
573	316	0.7853981633974483
636	326	-1.2742505177251962
675	322	0.7853981633974483
784	340	0.7853981633974483
794	328	0.7853981633974483
656	299	0.7853981633974483
621	298	0.7853981633974483
609	303	0.7853981633974483
573	300	2.6344941491974563
572	294	-1.884416979011595
794	257	0.7853981633974483
-797	85	0.7853981633974483
442	210	0.7853981633974483
443	249	-0.8794593980254346
797	149	0.7853981633974483
-797	187	0.7853981633974483
446	270	0.7853981633974483
448	488	-2.2584675828336263
-416	251	0.7853981633974483
415	274	0.7853981633974483
244	317	0.7853981633974483
238	455	-0.5232783221319754
-316	229	2.639988599400673
314	295	-2.8023000391357487
382	277	-2.4227626539681686
382	242	0.7853981633974483
321	230	0.7853981633974483
-193	329	2.241317884775446
5	373	0.7853981633974483
5	439	0.7853981633974483
63	444	0.7853981633974483
67	394	-2.546182778111061
74	383	-2.2545056384292677
86	377	-1.653937558683338
100	383	-1.1999050379822342
98	449	2.417342652841646
109	450	1.7818896600176433
-4	468	0.7853981633974483
180	515	2.1240906521171894
233	524	1.7234456551901618
307	529	1.6295521495106193
381	531	1.6001996149989017
463	527	0.7853981633974483
555	517	2.056418420092365
795	473	0.7853981633974483
-795	445	0.7853981633974483
774	440	-0.5645693936681
767	352	0.7853981633974483
762	342	2.7859567692890335
-665	332	0.7853981633974483
671	445	0.7853981633974483
764	439	2.279422598922567
-580	382	-0.9753864513161641
624	382	-0.9119902906774204
627	427	0.7853981633974483
582	428	0.7853981633974483
581	389	0.7853981633974483
-396	373	1.8295672187585943
377	377	-2.292451177659658
362	388	-2.6651252341160867
361	452	0.7853981633974483
336	454	0.7853981633974483
268	451	-0.9621070194674849
-228	216	0.7853981633974483
219	459	-0.8671825440154444
195	457	-0.7188299996216245
203	214	0.7853981633974483
-793	558	2.3373288041706743
567	519	0.7853981633974483
646	503	0.7853981633974483
792	521	2.0831857871056343
-477	473	-1.0062269331267966
629	496	-0.8329812666744317
541	507	-1.9359977765830696
476	490	-0.4287780274460164
-473	360	-0.5162306706117478
496	366	-0.8721365020734334
512	380	-0.7853981633974483
513	425	0.7853981633974483
474	429	0.7853981633974483
473	374	0.7853981633974483
506	378	2.240435272471534
-577	344	0.7853981633974483
622	349	0.7853981633974483
622	329	0.7853981633974483
-647	331	0.7853981633974483
654	442	0.7853981633974483
583	450	0.7853981633974483
